iteration,specimen,k,n_touched,coverage_fraction
838,Solenopsis_invicta_CASENT0744384_processed,2,941,0.09199335426092148
838,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3759,0.36748459935188293
838,Acromyrmex_coronatus_CASENT0744365_processed,3,5242,0.5124645233154297
838,Solenopsis_invicta_CASENT0744384_processed,3,1287,0.12581874430179596
838,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4778,0.46710333228111267
838,Acromyrmex_coronatus_CASENT0744365_processed,5,6567,0.6419982314109802
838,Solenopsis_invicta_CASENT0744384_processed,5,1913,0.1870173066854477
839,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3115,0.30452632904052734
839,Acromyrmex_coronatus_CASENT0744365_processed,2,4394,0.4295629858970642
839,Solenopsis_invicta_CASENT0744384_processed,2,952,0.09306872636079788
839,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3755,0.367093563079834
839,Acromyrmex_coronatus_CASENT0744365_processed,3,5248,0.5130510926246643
839,Solenopsis_invicta_CASENT0744384_processed,3,1305,0.12757845222949982
839,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4775,0.46681004762649536
839,Acromyrmex_coronatus_CASENT0744365_processed,5,6545,0.639847457408905
839,Solenopsis_invicta_CASENT0744384_processed,5,1981,0.19366507232189178
840,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3089,0.3019845485687256
840,Acromyrmex_coronatus_CASENT0744365_processed,2,4388,0.428976446390152
840,Solenopsis_invicta_CASENT0744384_processed,2,961,0.09394857287406921
840,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3758,0.3673868477344513
840,Acromyrmex_coronatus_CASENT0744365_processed,3,5240,0.5122690200805664
840,Solenopsis_invicta_CASENT0744384_processed,3,1303,0.12738293409347534
840,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4774,0.46671226620674133
840,Acromyrmex_coronatus_CASENT0744365_processed,5,6552,0.6405318379402161
840,Solenopsis_invicta_CASENT0744384_processed,5,1951,0.1907322257757187
841,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3070,0.3001270890235901
841,Acromyrmex_coronatus_CASENT0744365_processed,2,4376,0.42780330777168274
841,Solenopsis_invicta_CASENT0744384_processed,2,1002,0.09795679152011871
841,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3754,0.36699578166007996
841,Acromyrmex_coronatus_CASENT0744365_processed,3,5239,0.5121712684631348
841,Solenopsis_invicta_CASENT0744384_processed,3,1351,0.1320754736661911
841,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4789,0.4681786894798279
841,Acromyrmex_coronatus_CASENT0744365_processed,5,6552,0.6405318379402161
841,Solenopsis_invicta_CASENT0744384_processed,5,2017,0.1971844732761383
842,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3040,0.297194242477417
842,Acromyrmex_coronatus_CASENT0744365_processed,2,4294,0.41978687047958374
842,Solenopsis_invicta_CASENT0744384_processed,2,1033,0.10098738968372345
842,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3729,0.36455175280570984
842,Acromyrmex_coronatus_CASENT0744365_processed,3,5189,0.5072832107543945
842,Solenopsis_invicta_CASENT0744384_processed,3,1417,0.13852770626544952
842,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4775,0.46681004762649536
842,Acromyrmex_coronatus_CASENT0744365_processed,5,6547,0.6400430202484131
842,Solenopsis_invicta_CASENT0744384_processed,5,2150,0.21018671989440918
843,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3046,0.2977808117866516
843,Acromyrmex_coronatus_CASENT0744365_processed,2,4314,0.42174211144447327
843,Solenopsis_invicta_CASENT0744384_processed,2,1082,0.10577768832445145
843,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3733,0.3649427890777588
843,Acromyrmex_coronatus_CASENT0744365_processed,3,5204,0.5087496042251587
843,Solenopsis_invicta_CASENT0744384_processed,3,1489,0.14556652307510376
843,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4763,0.4656369090080261
843,Acromyrmex_coronatus_CASENT0744365_processed,5,6545,0.639847457408905
843,Solenopsis_invicta_CASENT0744384_processed,5,2222,0.21722553670406342
844,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3094,0.30247336626052856
844,Acromyrmex_coronatus_CASENT0744365_processed,2,4382,0.42838987708091736
844,Solenopsis_invicta_CASENT0744384_processed,2,1085,0.10607097297906876
844,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3760,0.3675823509693146
844,Acromyrmex_coronatus_CASENT0744365_processed,3,5258,0.5140287280082703
844,Solenopsis_invicta_CASENT0744384_processed,3,1491,0.14576204121112823
844,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4816,0.47081825137138367
844,Acromyrmex_coronatus_CASENT0744365_processed,5,6566,0.6419004797935486
844,Solenopsis_invicta_CASENT0744384_processed,5,2225,0.21751882135868073
845,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3157,0.3086323142051697
845,Acromyrmex_coronatus_CASENT0744365_processed,2,4392,0.4293674826622009
845,Solenopsis_invicta_CASENT0744384_processed,2,1092,0.10675530135631561
845,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3794,0.3709062337875366
845,Acromyrmex_coronatus_CASENT0744365_processed,3,5242,0.5124645233154297
845,Solenopsis_invicta_CASENT0744384_processed,3,1498,0.1464463770389557
845,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4857,0.474826455116272
845,Acromyrmex_coronatus_CASENT0744365_processed,5,6522,0.637598991394043
845,Solenopsis_invicta_CASENT0744384_processed,5,2241,0.2190829962491989
846,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3149,0.3078502118587494
846,Acromyrmex_coronatus_CASENT0744365_processed,2,4314,0.42174211144447327
846,Solenopsis_invicta_CASENT0744384_processed,2,1092,0.10675530135631561
846,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3795,0.37100401520729065
846,Acromyrmex_coronatus_CASENT0744365_processed,3,5163,0.5047414302825928
846,Solenopsis_invicta_CASENT0744384_processed,3,1501,0.146739661693573
846,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4841,0.4732622802257538
846,Acromyrmex_coronatus_CASENT0744365_processed,5,6474,0.632906436920166
846,Solenopsis_invicta_CASENT0744384_processed,5,2244,0.21937628090381622
847,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3172,0.3100987374782562
847,Acromyrmex_coronatus_CASENT0744365_processed,2,4280,0.4184182286262512
847,Solenopsis_invicta_CASENT0744384_processed,2,1068,0.10440903156995773
847,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3805,0.3719816207885742
847,Acromyrmex_coronatus_CASENT0744365_processed,3,5138,0.5022974014282227
847,Solenopsis_invicta_CASENT0744384_processed,3,1467,0.14341577887535095
847,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4825,0.4716981053352356
847,Acromyrmex_coronatus_CASENT0744365_processed,5,6473,0.6328086853027344
847,Solenopsis_invicta_CASENT0744384_processed,5,2234,0.21839866042137146
848,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3124,0.3054061830043793
848,Acromyrmex_coronatus_CASENT0744365_processed,2,4328,0.4231107532978058
848,Solenopsis_invicta_CASENT0744384_processed,2,1061,0.10372470319271088
848,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3779,0.3694398105144501
848,Acromyrmex_coronatus_CASENT0744365_processed,3,5168,0.5052302479743958
848,Solenopsis_invicta_CASENT0744384_processed,3,1457,0.1424381583929062
848,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4837,0.47287124395370483
848,Acromyrmex_coronatus_CASENT0744365_processed,5,6485,0.6339818239212036
848,Solenopsis_invicta_CASENT0744384_processed,5,2214,0.21644343435764313
849,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3136,0.3065793216228485
849,Acromyrmex_coronatus_CASENT0744365_processed,2,4378,0.427998811006546
849,Solenopsis_invicta_CASENT0744384_processed,2,1054,0.10304037481546402
849,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3808,0.37227490544319153
849,Acromyrmex_coronatus_CASENT0744365_processed,3,5196,0.5079675316810608
849,Solenopsis_invicta_CASENT0744384_processed,3,1432,0.13999412953853607
849,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4858,0.474924236536026
849,Acromyrmex_coronatus_CASENT0744365_processed,5,6472,0.6327109336853027
849,Solenopsis_invicta_CASENT0744384_processed,5,2159,0.2110665738582611
850,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3159,0.30882784724235535
850,Acromyrmex_coronatus_CASENT0744365_processed,2,4357,0.42594581842422485
850,Solenopsis_invicta_CASENT0744384_processed,2,1050,0.10264933109283447
850,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3817,0.37315475940704346
850,Acromyrmex_coronatus_CASENT0744365_processed,3,5183,0.5066966414451599
850,Solenopsis_invicta_CASENT0744384_processed,3,1428,0.13960309326648712
850,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4841,0.4732622802257538
850,Acromyrmex_coronatus_CASENT0744365_processed,5,6455,0.6310489773750305
850,Solenopsis_invicta_CASENT0744384_processed,5,2088,0.2041255235671997
851,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3181,0.31097859144210815
851,Acromyrmex_coronatus_CASENT0744365_processed,2,4310,0.42135104537010193
851,Solenopsis_invicta_CASENT0744384_processed,2,1010,0.09873887896537781
851,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3853,0.3766741454601288
851,Acromyrmex_coronatus_CASENT0744365_processed,3,5148,0.5032749772071838
851,Solenopsis_invicta_CASENT0744384_processed,3,1369,0.13383516669273376
851,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4871,0.4761951267719269
851,Acromyrmex_coronatus_CASENT0744365_processed,5,6463,0.6318310499191284
851,Solenopsis_invicta_CASENT0744384_processed,5,2030,0.19845536351203918
852,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3211,0.31391140818595886
852,Acromyrmex_coronatus_CASENT0744365_processed,2,4276,0.4180271625518799
852,Solenopsis_invicta_CASENT0744384_processed,2,1006,0.09834783524274826
852,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3886,0.3799002766609192
852,Acromyrmex_coronatus_CASENT0744365_processed,3,5112,0.4997555911540985
852,Solenopsis_invicta_CASENT0744384_processed,3,1367,0.1336396485567093
852,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4903,0.47932347655296326
852,Acromyrmex_coronatus_CASENT0744365_processed,5,6431,0.628702700138092
852,Solenopsis_invicta_CASENT0744384_processed,5,2028,0.1982598453760147
853,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3212,0.3140091896057129
853,Acromyrmex_coronatus_CASENT0744365_processed,2,4291,0.41949358582496643
853,Solenopsis_invicta_CASENT0744384_processed,2,1015,0.09922768175601959
853,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3853,0.3766741454601288
853,Acromyrmex_coronatus_CASENT0744365_processed,3,5127,0.5012220144271851
853,Solenopsis_invicta_CASENT0744384_processed,3,1377,0.13461726903915405
853,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4837,0.47287124395370483
853,Acromyrmex_coronatus_CASENT0744365_processed,5,6447,0.6302669048309326
853,Solenopsis_invicta_CASENT0744384_processed,5,2046,0.20001955330371857
854,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3187,0.3115651607513428
854,Acromyrmex_coronatus_CASENT0744365_processed,2,4298,0.4201779067516327
854,Solenopsis_invicta_CASENT0744384_processed,2,1029,0.1005963385105133
854,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3832,0.37462118268013
854,Acromyrmex_coronatus_CASENT0744365_processed,3,5157,0.5041548609733582
854,Solenopsis_invicta_CASENT0744384_processed,3,1411,0.1379411518573761
854,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4845,0.47365331649780273
854,Acromyrmex_coronatus_CASENT0744365_processed,5,6477,0.6331996917724609
854,Solenopsis_invicta_CASENT0744384_processed,5,2140,0.2092091143131256
855,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3165,0.30941441655158997
855,Acromyrmex_coronatus_CASENT0744365_processed,2,4288,0.4192003011703491
855,Solenopsis_invicta_CASENT0744384_processed,2,1026,0.10030306130647659
855,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3816,0.37305697798728943
855,Acromyrmex_coronatus_CASENT0744365_processed,3,5149,0.5033727288246155
855,Solenopsis_invicta_CASENT0744384_processed,3,1402,0.13706129789352417
855,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4842,0.4733600616455078
855,Acromyrmex_coronatus_CASENT0744365_processed,5,6484,0.633884072303772
855,Solenopsis_invicta_CASENT0744384_processed,5,2127,0.20793820917606354
856,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3163,0.3092188835144043
856,Acromyrmex_coronatus_CASENT0744365_processed,2,4250,0.4154853820800781
856,Solenopsis_invicta_CASENT0744384_processed,2,1026,0.10030306130647659
856,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3823,0.3737413287162781
856,Acromyrmex_coronatus_CASENT0744365_processed,3,5136,0.5021018385887146
856,Solenopsis_invicta_CASENT0744384_processed,3,1396,0.13647472858428955
856,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4839,0.4730667769908905
856,Acromyrmex_coronatus_CASENT0744365_processed,5,6488,0.6342750787734985
856,Solenopsis_invicta_CASENT0744384_processed,5,2116,0.20686283707618713
857,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3139,0.3068726062774658
857,Acromyrmex_coronatus_CASENT0744365_processed,2,4177,0.40834879875183105
857,Solenopsis_invicta_CASENT0744384_processed,2,1016,0.09932544827461243
857,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3807,0.3721771240234375
857,Acromyrmex_coronatus_CASENT0744365_processed,3,5081,0.4967249929904938
857,Solenopsis_invicta_CASENT0744384_processed,3,1385,0.13539935648441315
857,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4854,0.47453317046165466
857,Acromyrmex_coronatus_CASENT0744365_processed,5,6464,0.6319288015365601
857,Solenopsis_invicta_CASENT0744384_processed,5,2111,0.20637403428554535
858,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3107,0.30374425649642944
858,Acromyrmex_coronatus_CASENT0744365_processed,2,4238,0.4143122434616089
858,Solenopsis_invicta_CASENT0744384_processed,2,1022,0.09991201013326645
858,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3775,0.3690487742424011
858,Acromyrmex_coronatus_CASENT0744365_processed,3,5133,0.5018085837364197
858,Solenopsis_invicta_CASENT0744384_processed,3,1393,0.13618144392967224
858,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4826,0.47179585695266724
858,Acromyrmex_coronatus_CASENT0744365_processed,5,6521,0.6375012397766113
858,Solenopsis_invicta_CASENT0744384_processed,5,2115,0.2067650705575943
859,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3111,0.3041352927684784
859,Acromyrmex_coronatus_CASENT0744365_processed,2,4270,0.41744059324264526
859,Solenopsis_invicta_CASENT0744384_processed,2,1024,0.10010753571987152
859,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3757,0.36728906631469727
859,Acromyrmex_coronatus_CASENT0744365_processed,3,5151,0.5035682916641235
859,Solenopsis_invicta_CASENT0744384_processed,3,1393,0.13618144392967224
859,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4785,0.46778765320777893
859,Acromyrmex_coronatus_CASENT0744365_processed,5,6522,0.637598991394043
859,Solenopsis_invicta_CASENT0744384_processed,5,2135,0.20872029662132263
860,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3059,0.2990517020225525
860,Acromyrmex_coronatus_CASENT0744365_processed,2,4319,0.42223089933395386
860,Solenopsis_invicta_CASENT0744384_processed,2,1066,0.10421350598335266
860,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3693,0.3610323667526245
860,Acromyrmex_coronatus_CASENT0744365_processed,3,5196,0.5079675316810608
860,Solenopsis_invicta_CASENT0744384_processed,3,1464,0.14312249422073364
860,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4691,0.4585981070995331
860,Acromyrmex_coronatus_CASENT0744365_processed,5,6526,0.6379899978637695
860,Solenopsis_invicta_CASENT0744384_processed,5,2250,0.21996285021305084
861,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3052,0.29836738109588623
861,Acromyrmex_coronatus_CASENT0744365_processed,2,4299,0.4202756881713867
861,Solenopsis_invicta_CASENT0744384_processed,2,1015,0.09922768175601959
861,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3708,0.36249876022338867
861,Acromyrmex_coronatus_CASENT0744365_processed,3,5171,0.5055235028266907
861,Solenopsis_invicta_CASENT0744384_processed,3,1393,0.13618144392967224
861,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4733,0.462704062461853
861,Acromyrmex_coronatus_CASENT0744365_processed,5,6522,0.637598991394043
861,Solenopsis_invicta_CASENT0744384_processed,5,2140,0.2092091143131256
862,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3152,0.3081434965133667
862,Acromyrmex_coronatus_CASENT0744365_processed,2,4311,0.42144882678985596
862,Solenopsis_invicta_CASENT0744384_processed,2,996,0.0973702222108841
862,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3806,0.37207937240600586
862,Acromyrmex_coronatus_CASENT0744365_processed,3,5173,0.505719006061554
862,Solenopsis_invicta_CASENT0744384_processed,3,1368,0.13373741507530212
862,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4835,0.47267571091651917
862,Acromyrmex_coronatus_CASENT0744365_processed,5,6520,0.6374034285545349
862,Solenopsis_invicta_CASENT0744384_processed,5,2097,0.20500537753105164
863,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3168,0.3097077012062073
863,Acromyrmex_coronatus_CASENT0744365_processed,2,4223,0.41284582018852234
863,Solenopsis_invicta_CASENT0744384_processed,2,1001,0.09785902500152588
863,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3803,0.37178608775138855
863,Acromyrmex_coronatus_CASENT0744365_processed,3,5113,0.49985334277153015
863,Solenopsis_invicta_CASENT0744384_processed,3,1373,0.1342262178659439
863,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4826,0.47179585695266724
863,Acromyrmex_coronatus_CASENT0744365_processed,5,6486,0.6340795755386353
863,Solenopsis_invicta_CASENT0744384_processed,5,2098,0.20510312914848328
864,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3192,0.31205394864082336
864,Acromyrmex_coronatus_CASENT0744365_processed,2,4250,0.4154853820800781
864,Solenopsis_invicta_CASENT0744384_processed,2,1013,0.09903216361999512
864,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3842,0.3755987882614136
864,Acromyrmex_coronatus_CASENT0744365_processed,3,5120,0.5005376935005188
864,Solenopsis_invicta_CASENT0744384_processed,3,1385,0.13539935648441315
864,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4906,0.47961676120758057
864,Acromyrmex_coronatus_CASENT0744365_processed,5,6471,0.6326131224632263
864,Solenopsis_invicta_CASENT0744384_processed,5,2116,0.20686283707618713
865,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3209,0.3137159049510956
865,Acromyrmex_coronatus_CASENT0744365_processed,2,4328,0.4231107532978058
865,Solenopsis_invicta_CASENT0744384_processed,2,993,0.09707693755626678
865,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3870,0.378336101770401
865,Acromyrmex_coronatus_CASENT0744365_processed,3,5202,0.5085541009902954
865,Solenopsis_invicta_CASENT0744384_processed,3,1348,0.1317821890115738
865,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4934,0.482354074716568
865,Acromyrmex_coronatus_CASENT0744365_processed,5,6536,0.6389676332473755
865,Solenopsis_invicta_CASENT0744384_processed,5,2016,0.19708670675754547
866,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3252,0.31791964173316956
866,Acromyrmex_coronatus_CASENT0744365_processed,2,4358,0.4260435998439789
866,Solenopsis_invicta_CASENT0744384_processed,2,984,0.09619708359241486
866,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3928,0.3840062618255615
866,Acromyrmex_coronatus_CASENT0744365_processed,3,5243,0.5125623345375061
866,Solenopsis_invicta_CASENT0744384_processed,3,1330,0.13002248108386993
866,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4964,0.4852869212627411
866,Acromyrmex_coronatus_CASENT0744365_processed,5,6560,0.641313910484314
866,Solenopsis_invicta_CASENT0744384_processed,5,1953,0.19092774391174316
867,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3256,0.3183106780052185
867,Acromyrmex_coronatus_CASENT0744365_processed,2,4312,0.4215465784072876
867,Solenopsis_invicta_CASENT0744384_processed,2,972,0.09502395242452621
867,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3937,0.38488611578941345
867,Acromyrmex_coronatus_CASENT0744365_processed,3,5199,0.5082608461380005
867,Solenopsis_invicta_CASENT0744384_processed,3,1312,0.12826277315616608
867,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4982,0.48704662919044495
867,Acromyrmex_coronatus_CASENT0744365_processed,5,6551,0.6404340267181396
867,Solenopsis_invicta_CASENT0744384_processed,5,1944,0.19004790484905243
868,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3236,0.31635546684265137
868,Acromyrmex_coronatus_CASENT0744365_processed,2,4257,0.4161697030067444
868,Solenopsis_invicta_CASENT0744384_processed,2,975,0.09531723707914352
868,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3919,0.3831264078617096
868,Acromyrmex_coronatus_CASENT0744365_processed,3,5150,0.5034705400466919
868,Solenopsis_invicta_CASENT0744384_processed,3,1313,0.1283605396747589
868,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4980,0.4868510961532593
868,Acromyrmex_coronatus_CASENT0744365_processed,5,6559,0.6412161588668823
868,Solenopsis_invicta_CASENT0744384_processed,5,1952,0.19082999229431152
869,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3252,0.31791964173316956
869,Acromyrmex_coronatus_CASENT0744365_processed,2,4221,0.41265028715133667
869,Solenopsis_invicta_CASENT0744384_processed,2,977,0.095512755215168
869,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3925,0.3837129771709442
869,Acromyrmex_coronatus_CASENT0744365_processed,3,5128,0.5013197660446167
869,Solenopsis_invicta_CASENT0744384_processed,3,1318,0.1288493424654007
869,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4986,0.4874376654624939
869,Acromyrmex_coronatus_CASENT0744365_processed,5,6559,0.6412161588668823
869,Solenopsis_invicta_CASENT0744384_processed,5,1962,0.1918075978755951
870,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3282,0.32085245847702026
870,Acromyrmex_coronatus_CASENT0744365_processed,2,4228,0.4133346378803253
870,Solenopsis_invicta_CASENT0744384_processed,2,963,0.09414409846067429
870,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3946,0.385765939950943
870,Acromyrmex_coronatus_CASENT0744365_processed,3,5163,0.5047414302825928
870,Solenopsis_invicta_CASENT0744384_processed,3,1284,0.12552545964717865
870,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5006,0.4893929064273834
870,Acromyrmex_coronatus_CASENT0744365_processed,5,6586,0.6438556909561157
870,Solenopsis_invicta_CASENT0744384_processed,5,1911,0.18682177364826202
871,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3236,0.31635546684265137
871,Acromyrmex_coronatus_CASENT0744365_processed,2,4174,0.40805551409721375
871,Solenopsis_invicta_CASENT0744384_processed,2,972,0.09502395242452621
871,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3891,0.38038909435272217
871,Acromyrmex_coronatus_CASENT0744365_processed,3,5101,0.4986802041530609
871,Solenopsis_invicta_CASENT0744384_processed,3,1301,0.12718740105628967
871,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4949,0.48382049798965454
871,Acromyrmex_coronatus_CASENT0744365_processed,5,6513,0.6367191076278687
871,Solenopsis_invicta_CASENT0744384_processed,5,1948,0.19043894112110138
872,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3268,0.31948381662368774
872,Acromyrmex_coronatus_CASENT0744365_processed,2,4155,0.40619805455207825
872,Solenopsis_invicta_CASENT0744384_processed,2,980,0.09580603986978531
872,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3937,0.38488611578941345
872,Acromyrmex_coronatus_CASENT0744365_processed,3,5096,0.4981914162635803
872,Solenopsis_invicta_CASENT0744384_processed,3,1302,0.1272851675748825
872,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,5003,0.4890996217727661
872,Acromyrmex_coronatus_CASENT0744365_processed,5,6517,0.63711017370224
872,Solenopsis_invicta_CASENT0744384_processed,5,1948,0.19043894112110138
873,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3255,0.31821292638778687
873,Acromyrmex_coronatus_CASENT0744365_processed,2,4261,0.41656073927879333
873,Solenopsis_invicta_CASENT0744384_processed,2,965,0.09433962404727936
873,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3936,0.3847883343696594
873,Acromyrmex_coronatus_CASENT0744365_processed,3,5132,0.501710832118988
873,Solenopsis_invicta_CASENT0744384_processed,3,1284,0.12552545964717865
873,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4996,0.48841527104377747
873,Acromyrmex_coronatus_CASENT0744365_processed,5,6460,0.6315377950668335
873,Solenopsis_invicta_CASENT0744384_processed,5,1915,0.18721282482147217
874,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3224,0.31518232822418213
874,Acromyrmex_coronatus_CASENT0744365_processed,2,4310,0.42135104537010193
874,Solenopsis_invicta_CASENT0744384_processed,2,942,0.09209111332893372
874,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3901,0.38136669993400574
874,Acromyrmex_coronatus_CASENT0744365_processed,3,5172,0.5056212544441223
874,Solenopsis_invicta_CASENT0744384_processed,3,1256,0.12278814613819122
874,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4958,0.48470035195350647
874,Acromyrmex_coronatus_CASENT0744365_processed,5,6555,0.640825092792511
874,Solenopsis_invicta_CASENT0744384_processed,5,1891,0.1848665475845337
875,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3256,0.3183106780052185
875,Acromyrmex_coronatus_CASENT0744365_processed,2,4324,0.42271971702575684
875,Solenopsis_invicta_CASENT0744384_processed,2,933,0.09121125936508179
875,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3913,0.382539838552475
875,Acromyrmex_coronatus_CASENT0744365_processed,3,5158,0.5042526125907898
875,Solenopsis_invicta_CASENT0744384_processed,3,1245,0.12171277403831482
875,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4909,0.4799100458621979
875,Acromyrmex_coronatus_CASENT0744365_processed,5,6534,0.6387721300125122
875,Solenopsis_invicta_CASENT0744384_processed,5,1889,0.18467102944850922
876,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3264,0.3190927803516388
876,Acromyrmex_coronatus_CASENT0744365_processed,2,4225,0.413041353225708
876,Solenopsis_invicta_CASENT0744384_processed,2,974,0.09521947056055069
876,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3920,0.38322415947914124
