iteration,specimen,k,n_touched,coverage_fraction
38,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3021,0.2953367829322815
38,Acromyrmex_coronatus_CASENT0744365_processed,2,4295,0.4198846220970154
38,Solenopsis_invicta_CASENT0744384_processed,2,1009,0.09864111989736557
38,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3731,0.3647472858428955
38,Acromyrmex_coronatus_CASENT0744365_processed,3,5265,0.5147130489349365
38,Solenopsis_invicta_CASENT0744384_processed,3,1353,0.13227099180221558
38,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4755,0.46485480666160583
38,Acromyrmex_coronatus_CASENT0744365_processed,5,6720,0.6569557189941406
38,Solenopsis_invicta_CASENT0744384_processed,5,1973,0.1928829699754715
39,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2955,0.28888455033302307
39,Acromyrmex_coronatus_CASENT0744365_processed,2,4276,0.4180271625518799
39,Solenopsis_invicta_CASENT0744384_processed,2,1019,0.09961873292922974
39,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3675,0.35927265882492065
39,Acromyrmex_coronatus_CASENT0744365_processed,3,5250,0.5132466554641724
39,Solenopsis_invicta_CASENT0744384_processed,3,1360,0.13295532763004303
39,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4758,0.46514809131622314
39,Acromyrmex_coronatus_CASENT0744365_processed,5,6716,0.6565646529197693
39,Solenopsis_invicta_CASENT0744384_processed,5,1986,0.19415387511253357
40,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2956,0.2889823019504547
40,Acromyrmex_coronatus_CASENT0744365_processed,2,4246,0.4150943458080292
40,Solenopsis_invicta_CASENT0744384_processed,2,1018,0.0995209664106369
40,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3685,0.3602502644062042
40,Acromyrmex_coronatus_CASENT0744365_processed,3,5222,0.5105093121528625
40,Solenopsis_invicta_CASENT0744384_processed,3,1361,0.13305307924747467
40,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4755,0.46485480666160583
40,Acromyrmex_coronatus_CASENT0744365_processed,5,6698,0.6548049449920654
40,Solenopsis_invicta_CASENT0744384_processed,5,1989,0.19444715976715088
41,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2983,0.2916218638420105
41,Acromyrmex_coronatus_CASENT0744365_processed,2,4175,0.4081532955169678
41,Solenopsis_invicta_CASENT0744384_processed,2,1018,0.0995209664106369
41,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3699,0.36161890625953674
41,Acromyrmex_coronatus_CASENT0744365_processed,3,5148,0.5032749772071838
41,Solenopsis_invicta_CASENT0744384_processed,3,1359,0.1328575611114502
41,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4758,0.46514809131622314
41,Acromyrmex_coronatus_CASENT0744365_processed,5,6621,0.6472773551940918
41,Solenopsis_invicta_CASENT0744384_processed,5,1999,0.19542476534843445
42,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3053,0.29846513271331787
42,Acromyrmex_coronatus_CASENT0744365_processed,2,4173,0.4079577624797821
42,Solenopsis_invicta_CASENT0744384_processed,2,1022,0.09991201013326645
42,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3743,0.36592042446136475
42,Acromyrmex_coronatus_CASENT0744365_processed,3,5162,0.5046436786651611
42,Solenopsis_invicta_CASENT0744384_processed,3,1368,0.13373741507530212
42,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4745,0.46387720108032227
42,Acromyrmex_coronatus_CASENT0744365_processed,5,6645,0.6496236324310303
42,Solenopsis_invicta_CASENT0744384_processed,5,2003,0.1958158165216446
43,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3116,0.30462411046028137
43,Acromyrmex_coronatus_CASENT0744365_processed,2,4193,0.40991297364234924
43,Solenopsis_invicta_CASENT0744384_processed,2,1008,0.09854335337877274
43,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3794,0.3709062337875366
43,Acromyrmex_coronatus_CASENT0744365_processed,3,5187,0.5070877075195312
43,Solenopsis_invicta_CASENT0744384_processed,3,1347,0.13168442249298096
43,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4793,0.4685697555541992
43,Acromyrmex_coronatus_CASENT0744365_processed,5,6664,0.6514810919761658
43,Solenopsis_invicta_CASENT0744384_processed,5,1987,0.1942516416311264
44,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3120,0.3050151467323303
44,Acromyrmex_coronatus_CASENT0744365_processed,2,4249,0.4153876304626465
44,Solenopsis_invicta_CASENT0744384_processed,2,1013,0.09903216361999512
44,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3790,0.37051519751548767
44,Acromyrmex_coronatus_CASENT0744365_processed,3,5225,0.5108026266098022
44,Solenopsis_invicta_CASENT0744384_processed,3,1353,0.13227099180221558
44,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4809,0.4701339304447174
44,Acromyrmex_coronatus_CASENT0744365_processed,5,6677,0.6527519822120667
44,Solenopsis_invicta_CASENT0744384_processed,5,1984,0.1939583569765091
45,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3092,0.3022778332233429
45,Acromyrmex_coronatus_CASENT0744365_processed,2,4287,0.4191025495529175
45,Solenopsis_invicta_CASENT0744384_processed,2,1010,0.09873887896537781
45,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3794,0.3709062337875366
45,Acromyrmex_coronatus_CASENT0744365_processed,3,5259,0.5141264796257019
45,Solenopsis_invicta_CASENT0744384_processed,3,1347,0.13168442249298096
45,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4807,0.46993839740753174
45,Acromyrmex_coronatus_CASENT0744365_processed,5,6704,0.6553915143013
45,Solenopsis_invicta_CASENT0744384_processed,5,1986,0.19415387511253357
46,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2989,0.2922084331512451
46,Acromyrmex_coronatus_CASENT0744365_processed,2,4297,0.42008015513420105
46,Solenopsis_invicta_CASENT0744384_processed,2,1004,0.09815230965614319
46,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3719,0.36357414722442627
46,Acromyrmex_coronatus_CASENT0744365_processed,3,5266,0.5148108005523682
46,Solenopsis_invicta_CASENT0744384_processed,3,1339,0.13090233504772186
46,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4814,0.470622718334198
46,Acromyrmex_coronatus_CASENT0744365_processed,5,6721,0.6570534706115723
46,Solenopsis_invicta_CASENT0744384_processed,5,1979,0.19346953928470612
47,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2967,0.2900576889514923
47,Acromyrmex_coronatus_CASENT0744365_processed,2,4321,0.4224264323711395
47,Solenopsis_invicta_CASENT0744384_processed,2,1014,0.09912992268800735
47,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3708,0.36249876022338867
47,Acromyrmex_coronatus_CASENT0744365_processed,3,5284,0.516570508480072
47,Solenopsis_invicta_CASENT0744384_processed,3,1355,0.13246650993824005
47,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4821,0.47130706906318665
47,Acromyrmex_coronatus_CASENT0744365_processed,5,6735,0.6584221124649048
47,Solenopsis_invicta_CASENT0744384_processed,5,1988,0.19434939324855804
48,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2963,0.28966662287712097
48,Acromyrmex_coronatus_CASENT0744365_processed,2,4332,0.42350178956985474
48,Solenopsis_invicta_CASENT0744384_processed,2,1014,0.09912992268800735
48,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3714,0.3630853295326233
48,Acromyrmex_coronatus_CASENT0744365_processed,3,5296,0.5177436470985413
48,Solenopsis_invicta_CASENT0744384_processed,3,1353,0.13227099180221558
48,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4822,0.4714048206806183
48,Acromyrmex_coronatus_CASENT0744365_processed,5,6734,0.6583243608474731
48,Solenopsis_invicta_CASENT0744384_processed,5,1992,0.1947404444217682
49,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2959,0.289275586605072
49,Acromyrmex_coronatus_CASENT0744365_processed,2,4323,0.4226219356060028
49,Solenopsis_invicta_CASENT0744384_processed,2,1021,0.09981425106525421
49,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3713,0.36298757791519165
49,Acromyrmex_coronatus_CASENT0744365_processed,3,5282,0.5163750052452087
49,Solenopsis_invicta_CASENT0744384_processed,3,1363,0.13324859738349915
49,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4787,0.4679831862449646
49,Acromyrmex_coronatus_CASENT0744365_processed,5,6719,0.656857967376709
49,Solenopsis_invicta_CASENT0744384_processed,5,1995,0.1950337290763855
50,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2989,0.2922084331512451
50,Acromyrmex_coronatus_CASENT0744365_processed,2,4336,0.4238928556442261
50,Solenopsis_invicta_CASENT0744384_processed,2,1013,0.09903216361999512
50,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3730,0.36464953422546387
50,Acromyrmex_coronatus_CASENT0744365_processed,3,5290,0.5171570777893066
50,Solenopsis_invicta_CASENT0744384_processed,3,1359,0.1328575611114502
50,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4721,0.4615309238433838
50,Acromyrmex_coronatus_CASENT0744365_processed,5,6724,0.6573467254638672
50,Solenopsis_invicta_CASENT0744384_processed,5,1995,0.1950337290763855
51,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3043,0.2974875271320343
51,Acromyrmex_coronatus_CASENT0744365_processed,2,4295,0.4198846220970154
51,Solenopsis_invicta_CASENT0744384_processed,2,1016,0.09932544827461243
51,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3748,0.36640921235084534
51,Acromyrmex_coronatus_CASENT0744365_processed,3,5240,0.5122690200805664
51,Solenopsis_invicta_CASENT0744384_processed,3,1362,0.1331508457660675
51,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4731,0.46250855922698975
51,Acromyrmex_coronatus_CASENT0744365_processed,5,6686,0.6536318063735962
51,Solenopsis_invicta_CASENT0744384_processed,5,2000,0.19552253186702728
52,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3042,0.29738977551460266
52,Acromyrmex_coronatus_CASENT0744365_processed,2,4250,0.4154853820800781
52,Solenopsis_invicta_CASENT0744384_processed,2,1010,0.09873887896537781
52,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3749,0.36650699377059937
52,Acromyrmex_coronatus_CASENT0744365_processed,3,5214,0.5097272396087646
52,Solenopsis_invicta_CASENT0744384_processed,3,1355,0.13246650993824005
52,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4737,0.46309512853622437
52,Acromyrmex_coronatus_CASENT0744365_processed,5,6672,0.6522631645202637
52,Solenopsis_invicta_CASENT0744384_processed,5,1999,0.19542476534843445
53,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3021,0.2953367829322815
53,Acromyrmex_coronatus_CASENT0744365_processed,2,4268,0.417245090007782
53,Solenopsis_invicta_CASENT0744384_processed,2,1035,0.10118290781974792
53,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3723,0.3639651834964752
53,Acromyrmex_coronatus_CASENT0744365_processed,3,5252,0.5134421586990356
53,Solenopsis_invicta_CASENT0744384_processed,3,1382,0.13510607182979584
53,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4710,0.4604555666446686
53,Acromyrmex_coronatus_CASENT0744365_processed,5,6706,0.6555870175361633
53,Solenopsis_invicta_CASENT0744384_processed,5,2013,0.19679342210292816
54,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2987,0.29201290011405945
54,Acromyrmex_coronatus_CASENT0744365_processed,2,4243,0.41480106115341187
54,Solenopsis_invicta_CASENT0744384_processed,2,1012,0.09893439710140228
54,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3688,0.36054354906082153
54,Acromyrmex_coronatus_CASENT0744365_processed,3,5214,0.5097272396087646
54,Solenopsis_invicta_CASENT0744384_processed,3,1359,0.1328575611114502
54,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4682,0.45771825313568115
54,Acromyrmex_coronatus_CASENT0744365_processed,5,6684,0.6534363031387329
54,Solenopsis_invicta_CASENT0744384_processed,5,1988,0.19434939324855804
55,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2949,0.28829798102378845
55,Acromyrmex_coronatus_CASENT0744365_processed,2,4205,0.4110861122608185
55,Solenopsis_invicta_CASENT0744384_processed,2,1020,0.09971649199724197
55,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3642,0.35604652762413025
55,Acromyrmex_coronatus_CASENT0744365_processed,3,5193,0.5076742768287659
55,Solenopsis_invicta_CASENT0744384_processed,3,1368,0.13373741507530212
55,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4729,0.4623130261898041
55,Acromyrmex_coronatus_CASENT0744365_processed,5,6707,0.6556848287582397
55,Solenopsis_invicta_CASENT0744384_processed,5,2009,0.1964023858308792
56,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2964,0.289764404296875
56,Acromyrmex_coronatus_CASENT0744365_processed,2,4188,0.40942418575286865
56,Solenopsis_invicta_CASENT0744384_processed,2,1032,0.10088962316513062
56,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3668,0.358588308095932
56,Acromyrmex_coronatus_CASENT0744365_processed,3,5185,0.5068921446800232
56,Solenopsis_invicta_CASENT0744384_processed,3,1377,0.13461726903915405
56,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4726,0.46201974153518677
56,Acromyrmex_coronatus_CASENT0744365_processed,5,6701,0.6550982594490051
56,Solenopsis_invicta_CASENT0744384_processed,5,2019,0.19737999141216278
57,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3002,0.293479323387146
57,Acromyrmex_coronatus_CASENT0744365_processed,2,4187,0.4093264043331146
57,Solenopsis_invicta_CASENT0744384_processed,2,1027,0.10040082037448883
57,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3713,0.36298757791519165
57,Acromyrmex_coronatus_CASENT0744365_processed,3,5184,0.5067943930625916
57,Solenopsis_invicta_CASENT0744384_processed,3,1367,0.1336396485567093
57,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4738,0.463192880153656
57,Acromyrmex_coronatus_CASENT0744365_processed,5,6711,0.6560758352279663
57,Solenopsis_invicta_CASENT0744384_processed,5,2010,0.19650013744831085
58,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3055,0.29866066575050354
58,Acromyrmex_coronatus_CASENT0744365_processed,2,4239,0.4144099950790405
58,Solenopsis_invicta_CASENT0744384_processed,2,1039,0.10157395154237747
58,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3756,0.3671913146972656
58,Acromyrmex_coronatus_CASENT0744365_processed,3,5241,0.512366771697998
58,Solenopsis_invicta_CASENT0744384_processed,3,1401,0.13696353137493134
58,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4763,0.4656369090080261
58,Acromyrmex_coronatus_CASENT0744365_processed,5,6724,0.6573467254638672
58,Solenopsis_invicta_CASENT0744384_processed,5,2110,0.20627626776695251
59,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3069,0.30002933740615845
59,Acromyrmex_coronatus_CASENT0744365_processed,2,4285,0.4189070165157318
59,Solenopsis_invicta_CASENT0744384_processed,2,1039,0.10157395154237747
59,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3747,0.3663114607334137
59,Acromyrmex_coronatus_CASENT0744365_processed,3,5277,0.5158861875534058
59,Solenopsis_invicta_CASENT0744384_processed,3,1404,0.13725681602954865
59,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4748,0.4641704857349396
59,Acromyrmex_coronatus_CASENT0744365_processed,5,6746,0.6594974994659424
59,Solenopsis_invicta_CASENT0744384_processed,5,2110,0.20627626776695251
60,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3041,0.29729199409484863
60,Acromyrmex_coronatus_CASENT0744365_processed,2,4323,0.4226219356060028
60,Solenopsis_invicta_CASENT0744384_processed,2,1047,0.10235604643821716
60,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3726,0.36425846815109253
60,Acromyrmex_coronatus_CASENT0744365_processed,3,5310,0.5191123485565186
60,Solenopsis_invicta_CASENT0744384_processed,3,1407,0.13755010068416595
60,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4719,0.4613354206085205
60,Acromyrmex_coronatus_CASENT0744365_processed,5,6769,0.6617460250854492
60,Solenopsis_invicta_CASENT0744384_processed,5,2116,0.20686283707618713
61,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3038,0.2969987094402313
61,Acromyrmex_coronatus_CASENT0744365_processed,2,4330,0.42330628633499146
61,Solenopsis_invicta_CASENT0744384_processed,2,1047,0.10235604643821716
61,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3728,0.3644540011882782
61,Acromyrmex_coronatus_CASENT0744365_processed,3,5314,0.5195033550262451
61,Solenopsis_invicta_CASENT0744384_processed,3,1408,0.1376478672027588
61,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4711,0.4605533182621002
61,Acromyrmex_coronatus_CASENT0744365_processed,5,6769,0.6617460250854492
61,Solenopsis_invicta_CASENT0744384_processed,5,2116,0.20686283707618713
62,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3030,0.2962166368961334
62,Acromyrmex_coronatus_CASENT0744365_processed,2,4294,0.41978687047958374
62,Solenopsis_invicta_CASENT0744384_processed,2,1051,0.10274709016084671
62,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3741,0.3657248914241791
62,Acromyrmex_coronatus_CASENT0744365_processed,3,5267,0.5149086117744446
62,Solenopsis_invicta_CASENT0744384_processed,3,1414,0.1382344365119934
62,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4740,0.4633883833885193
62,Acromyrmex_coronatus_CASENT0744365_processed,5,6720,0.6569557189941406
62,Solenopsis_invicta_CASENT0744384_processed,5,2117,0.20696060359477997
63,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,3017,0.29494574666023254
63,Acromyrmex_coronatus_CASENT0744365_processed,2,4288,0.4192003011703491
63,Solenopsis_invicta_CASENT0744384_processed,2,1051,0.10274709016084671
63,Acanthostichus_aff.brevicornis_CASENT0744328_processed,3,3750,0.366604745388031
63,Acromyrmex_coronatus_CASENT0744365_processed,3,5261,0.51432204246521
63,Solenopsis_invicta_CASENT0744384_processed,3,1422,0.1390165239572525
63,Acanthostichus_aff.brevicornis_CASENT0744328_processed,5,4746,0.4639749526977539
63,Acromyrmex_coronatus_CASENT0744365_processed,5,6737,0.6586176156997681
63,Solenopsis_invicta_CASENT0744384_processed,5,2124,0.20764492452144623
64,Acanthostichus_aff.brevicornis_CASENT0744328_processed,2,2998,0.29308828711509705
64,Acromyrmex_coronatus_CASENT0744365_processed,2,4266,0.4170495569705963
