label,source,genus,species,subfamily,ecology,asym_median,log_size,attach_b_a_1,seg_b_a_1,seg_b_a_2,seg_b_a_3,seg_b_a_4,head_wid,head_len,head_hei,mesosoma_wid,mesosoma_len,mesosoma_hei,gaster_wid,gaster_len,gaster_hei,attach_l_1_co,seg_l_1_co,seg_l_1_tr,seg_l_1_fe,attach_l_2_co,seg_l_2_co,seg_l_2_tr,seg_l_2_fe,attach_l_3_co,seg_l_3_co,seg_l_3_tr,seg_l_3_fe,attach_ma,attach_an_1,seg_an_1,seg_an_2,mandible_wid,mandible_len,mandible_hei,leaflen_ma,shapedev_gaster,shapedev_head,shapedev_mesosoma,shapedev_mandible
Strumigenys_benten_OKENT0105411_processed.obj,worker,strumigenys,strumigenys_benten,Myrmicinae,trap-jaw,0.04954,-1.00469,0.588770,0.105944,0.217934,0.343038,0.271692,0.276213,0.426996,0.280496,0.240520,0.479639,0.235457,0.477527,0.717987,0.593039,0.246704,0.235827,0.352426,0.568987,0.374385,0.176035,0.554485,0.436850,0.474325,0.218032,0.523902,0.595097,0.346262,0.412248,0.438369,0.704730,0.164907,0.274382,0.720782,0.730788,0.501185,0.308749,0.126701,0.351671
Strumigenys_canina_OKENT0105288_processed.obj,worker,strumigenys,strumigenys_canina,Myrmicinae,trap-jaw,0.05583,-1.22915,0.365585,0.054550,0.204649,0.320992,0.299991,0.285625,0.384590,0.220712,0.202543,0.381567,0.239447,0.476002,0.744251,0.491861,0.118014,0.111660,0.440089,0.399621,0.257737,0.152927,0.445015,0.544884,0.336452,0.129956,0.608446,0.669239,0.368524,0.362398,0.305304,0.523329,0.231904,0.078063,0.387384,0.390791,0.271975,0.253150,0.166667,0.465056
Strumigenys_canina_OKENT0105289_processed.obj,worker,strumigenys,strumigenys_canina,Myrmicinae,trap-jaw,0.05297,-1.24838,0.378438,0.110349,0.193653,0.367791,0.218364,0.266641,0.298785,0.214919,0.212214,0.401226,0.234170,0.348118,0.419244,0.348804,0.113977,0.173712,0.373098,0.279037,0.294188,0.159810,0.452769,0.358361,0.374185,0.158412,0.415830,0.535935,0.280900,0.257556,0.332428,0.531446,0.207101,0.160571,0.608563,0.607550,0.511284,0.172517,0.150089,0.323213
Strumigenys_crassicornis_CASENT0744273_processed.obj,worker,strumigenys,strumigenys_crassicornis,Myrmicinae,trap-jaw,0.03951,-1.19914,0.384009,0.085348,0.164588,0.293091,0.141372,0.371164,0.375357,0.285919,0.281531,0.419409,0.278123,0.333576,0.516970,0.302526,0.168345,0.207327,0.527005,0.460177,0.309199,0.139236,0.658559,0.679918,0.382921,0.107124,0.534199,0.512742,0.295169,0.347157,0.391343,0.708611,0.127860,0.166582,0.341138,0.340459,0.278605,0.119277,0.227954,0.329410
Strumigenys_denticulata_CASENT0744012_processed.obj,worker,strumigenys,strumigenys_denticulata,Myrmicinae,trap-jaw,0.05500,-1.37898,0.512979,0.094191,0.169518,0.237740,0.200950,0.346712,0.404362,0.221693,0.213522,0.456237,0.183433,0.300370,0.473267,0.259164,0.220647,0.178771,0.372179,0.363624,0.400519,0.085305,0.327839,0.364847,0.483151,0.110724,0.364795,0.349929,0.315958,0.318637,0.245110,0.309981,0.069315,0.081061,0.290334,0.291912,0.167410,0.116199,0.073547,0.371096
Strumigenys_denticulata_CASENT0878101_processed.obj,worker,strumigenys,strumigenys_denticulata,Myrmicinae,trap-jaw,0.05058,-1.32479,0.531648,0.099470,0.184285,0.220024,0.241994,0.353141,0.407946,0.238555,0.229292,0.474300,0.207308,0.336711,0.542887,0.300322,0.230135,0.198084,0.326528,0.238078,0.345764,0.236372,0.403742,0.293431,0.505372,0.114025,0.383015,0.341616,0.306148,0.320613,0.188417,0.458539,0.069735,0.079408,0.319414,0.320186,0.243929,0.130594,0.101908,0.368143
Strumigenys_hispida_OKENT0105261_processed.obj,worker,strumigenys,strumigenys_hispida,Myrmicinae,trap-jaw,0.03614,-1.40891,0.494317,0.112599,0.208915,0.224199,0.190350,0.323433,0.319515,0.204843,0.164384,0.456371,0.165328,0.282126,0.558224,0.298354,0.199368,0.178403,0.394164,0.308609,0.377353,0.114848,0.446664,0.343311,0.454391,0.131576,0.365435,0.261711,0.283191,0.287735,0.205320,0.238158,0.069437,0.102846,0.233851,0.234448,0.229676,0.068020,0.117745,0.309072
Strumigenys_hispida_OKENT0105262_processed.obj,worker,strumigenys,strumigenys_hispida,Myrmicinae,trap-jaw,0.07975,-1.25512,0.383488,0.017624,0.153205,0.288776,0.212688,0.229832,0.380731,0.200014,0.179637,0.409956,0.229304,0.389802,0.747677,0.404924,0.109944,0.266525,0.578576,0.251044,0.310463,0.144273,0.505484,0.745511,0.328265,0.192184,0.571468,0.529000,0.328471,0.367095,0.375182,0.597729,0.195441,0.110747,0.405782,0.405986,0.277470,0.302175,0.148551,0.368204
Strumigenys_incerta_OKENT0105329_processed.obj,worker,strumigenys,strumigenys_incerta,Myrmicinae,trap-jaw,0.03783,-1.03817,0.508896,0.203993,0.211815,0.545213,0.406748,0.297903,0.405474,0.263001,0.282666,0.469192,0.247400,0.475812,1.121017,0.356905,0.116463,0.348374,0.435238,0.245697,0.361444,0.148208,0.608326,0.453265,0.449626,0.186162,0.441489,0.531790,0.340916,0.367403,0.380513,0.500752,0.189225,0.242534,0.591613,0.592904,0.290340,0.195751,0.162863,0.341549
Strumigenys_kumadori_OKENT0105283_processed.obj,worker,strumigenys,strumigenys_kumadori,Myrmicinae,trap-jaw,0.04461,-1.26089,0.562215,0.120415,0.249089,0.307571,0.284622,0.348734,0.417186,0.230353,0.190510,0.485675,0.176147,0.333870,0.731770,0.343006,0.215698,0.190625,0.368864,0.303619,0.394238,0.141124,0.347255,0.315205,0.511797,0.147527,0.457784,0.422750,0.352604,0.341154,0.280870,0.351292,0.043715,0.090628,0.429899,0.430264,0.149857,0.137402,0.098688,0.358407
Strumigenys_kumadori_OKENT0105284_processed.obj,worker,strumigenys,strumigenys_kumadori,Myrmicinae,trap-jaw,0.04002,-1.38778,0.551351,0.099398,0.202398,0.211743,0.265288,0.340668,0.357485,0.215850,0.181297,0.465624,0.165252,0.315921,0.581871,0.300218,0.219628,0.187442,0.443828,0.308006,0.411831,0.081109,0.420349,0.299537,0.472082,0.132984,0.391648,0.378729,0.274400,0.299664,0.171638,0.253514,0.042014,0.102339,0.274364,0.274582,0.223021,0.087200,0.109740,0.346682
Strumigenys_lewisi_OKENT0105441_processed.obj,worker,strumigenys,strumigenys_lewisi,Myrmicinae,trap-jaw,0.06250,-1.09787,0.588100,0.058830,0.327429,0.215128,0.285006,0.471643,0.554722,0.290717,0.244546,0.531138,0.239434,0.421884,0.920680,0.404576,0.271627,0.248319,0.487610,0.388229,0.537709,0.148969,0.519028,0.471931,0.571949,0.148372,0.354660,0.431454,0.438751,0.447821,0.317785,0.472656,0.073010,0.118590,0.535030,0.535486,0.241284,0.164139,0.116817,0.336108
Strumigenys_lewisi_OKENT0105442_processed.obj,worker,strumigenys,strumigenys_lewisi,Myrmicinae,trap-jaw,0.08616,-1.28981,0.525013,0.137408,0.264768,0.273982,0.277247,0.370810,0.398475,0.243820,0.191796,0.495283,0.187108,0.325893,0.706525,0.378538,0.225796,0.195344,0.385286,0.277195,0.422979,0.101764,0.392461,0.334543,0.519148,0.155793,0.361911,0.287072,0.329438,0.319763,0.263606,0.324449,0.068304,0.095966,0.289353,0.291034,0.182412,0.126207,0.120243,0.337916
Strumigenys_minutula_OKENT0105207_processed.obj,worker,strumigenys,strumigenys_minutula,Myrmicinae,trap-jaw,0.01562,-1.33217,0.507269,0.130265,0.216449,0.252594,0.245103,0.320765,0.380017,0.219334,0.180231,0.460492,0.166108,0.315360,0.575777,0.319799,0.219311,0.174195,0.374736,0.327476,0.413301,0.113763,0.353207,0.278825,0.481437,0.149275,0.414551,0.385283,0.327466,0.331702,0.268103,0.326738,0.049761,0.079196,0.346890,0.347309,0.208153,0.123116,0.098850,0.374976
Strumigenys_precava_CASENT0744056_processed.obj,worker,strumigenys,strumigenys_precava,Myrmicinae,trap-jaw,0.06074,-1.34554,0.542682,0.098379,0.203038,0.211385,0.199409,0.364990,0.407066,0.240860,0.173281,0.454238,0.180221,0.305366,0.565201,0.260473,0.206106,0.141241,0.231698,0.284438,0.361894,0.144071,0.530317,0.373704,0.435748,0.162239,0.292510,0.333307,0.285298,0.376146,0.334333,0.450435,0.055809,0.100084,0.323824,0.325232,0.217580,0.166525,0.115055,0.387704
Strumigenys_sp._CASENT0744896_processed.obj,worker,strumigenys,,Myrmicinae,trap-jaw,0.01726,-1.45120,0.439852,0.103253,0.168364,0.250584,0.209425,0.290261,0.328553,0.214802,0.190214,0.434142,0.177095,0.294024,0.494521,0.258969,0.152930,0.168901,0.301986,0.239476,0.330171,0.098986,0.340021,0.263117,0.407113,0.113174,0.407323,0.345771,0.278995,0.280254,0.286928,0.327154,0.060378,0.085445,0.246440,0.249039,0.179996,0.108882,0.069910,0.302958
Strumigenys_sp._appretiata_group_CASENT0744156_processed.obj,worker,strumigenys,,Myrmicinae,trap-jaw,0.02255,-1.24981,0.257832,0.158216,0.252561,0.334758,0.299380,0.271218,0.373795,0.225822,0.223056,0.379130,0.218087,0.450179,0.707032,0.403942,0.101529,0.206474,0.487216,0.333247,0.255198,0.128299,0.423660,0.291023,0.348362,0.103452,0.472083,0.382893,0.274096,0.354294,0.296676,0.482292,0.109131,0.193039,0.486975,0.490741,0.211869,0.220527,0.163727,0.299130
Strumigenys_sp._gundlachi_group_CASENT0744212_processed.obj,worker,strumigenys,,Myrmicinae,trap-jaw,0.06287,-1.30444,0.348380,0.157885,0.192619,0.287139,0.285877,0.301899,0.337609,0.235094,0.233166,0.385935,0.243494,0.394787,0.592098,0.349221,0.118964,0.186446,0.408852,0.371555,0.266012,0.120245,0.415676,0.380670,0.340150,0.089632,0.433276,0.333968,0.260176,0.312595,0.228729,0.563568,0.191953,0.082028,0.343663,0.344340,0.267104,0.165900,0.198665,0.387773
Strumigenys_sp._mandibularis_group_CASENT0744058_processed.obj,worker,strumigenys,,Myrmicinae,trap-jaw,0.10254,-1.23933,0.451709,0.135525,0.186085,0.314348,0.283618,0.224654,0.325703,0.209679,0.205709,0.394209,0.206701,0.370079,0.698221,0.322937,0.093833,0.204826,0.432637,0.175233,0.273303,0.118522,0.488836,0.316431,0.330596,0.184000,0.541227,0.472677,0.269495,0.354604,0.424064,0.453848,0.152793,0.221417,0.567481,0.573272,0.197433,0.248823,0.129933,0.303788
Strumigenys_sp._silvestri_group_CASENT0744283_processed.obj,worker,strumigenys,,Myrmicinae,trap-jaw,0.04809,-1.04126,0.396995,0.188439,0.288006,0.339102,0.347948,0.370049,0.396174,0.301557,0.274104,0.429151,0.264234,0.499044,0.752364,0.431085,0.142606,0.217994,0.543740,0.447014,0.321674,0.129945,0.506357,0.436388,0.393470,0.152790,0.637350,0.583494,0.356714,0.337033,0.359115,0.696078,0.218014,0.217617,0.577079,0.580561,0.278360,0.186411,0.191083,0.365085
Strumigenys_stenorhina_OKENT0105267_processed.obj,worker,strumigenys,strumigenys_stenorhina,Myrmicinae,trap-jaw,0.02252,-1.44056,0.504216,0.106134,0.164879,0.242276,0.160038,0.306472,0.387465,0.203939,0.158462,0.432466,0.158891,0.252779,0.482807,0.205228,0.194274,0.093667,0.401253,0.290144,0.322473,0.087246,0.355088,0.472649,0.430771,0.116431,0.510010,0.340054,0.288501,0.319502,0.259384,0.393908,0.038114,0.087816,0.291911,0.295898,0.180292,0.189322,0.127252,0.413043
Strumigenys_stenorhina_OKENT0105268_processed.obj,worker,strumigenys,strumigenys_stenorhina,Myrmicinae,trap-jaw,0.00759,-1.34068,0.515023,0.118914,0.179448,0.209696,0.218680,0.305988,0.413328,0.198995,0.161086,0.463388,0.159915,0.258371,0.500795,0.257133,0.214336,0.180018,0.380922,0.303434,0.411092,0.097546,0.397753,0.310135,0.484731,0.143964,0.475986,0.410147,0.334185,0.345685,0.322135,0.375792,0.051921,0.086642,0.409124,0.410060,0.202370,0.178296,0.153291,0.360481
Strumigenys_strigatella_OKENT0105333_processed.obj,worker,strumigenys,strumigenys_strigatella,Myrmicinae,trap-jaw,0.01916,-1.15961,0.457341,0.168615,0.309336,0.325651,0.287087,0.254996,0.294068,0.188559,0.224420,0.475425,0.231307,0.398203,0.726087,0.438775,0.148223,0.211234,0.473324,0.274676,0.362308,0.112548,0.475180,0.345797,0.450747,0.164166,0.556792,0.449452,0.258883,0.275261,0.330665,0.632482,0.184779,0.163893,0.577247,0.580120,0.211183,0.156506,0.116012,0.342603
Strumigenys_subedentata_CASENT0744346_processed.obj,worker,strumigenys,strumigenys_subedentata,Myrmicinae,trap-jaw,0.02175,-1.25859,0.533813,0.111806,0.208813,0.229730,0.269611,0.431734,0.481496,0.287867,0.224770,0.480290,0.209661,0.352709,0.569268,0.351914,0.221473,0.195806,0.215628,0.123906,0.426288,0.141126,0.367303,0.422277,0.489305,0.158876,0.435179,0.417505,0.397911,0.403159,0.302460,0.367702,0.058788,0.083352,0.513401,0.514361,0.233156,0.116547,0.082261,0.375109
Strumigenys_zeteki_CASENT0744209_processed.obj,worker,strumigenys,strumigenys_zeteki,Myrmicinae,trap-jaw,0.04012,-1.31495,0.341699,0.115922,0.198189,0.266260,0.281517,0.306745,0.361260,0.222807,0.215919,0.373464,0.216950,0.398081,0.601032,0.320806,0.105780,0.186815,0.303093,0.223055,0.263534,0.130575,0.423737,0.308809,0.334840,0.138887,0.454185,0.388892,0.311499,0.363860,0.264314,0.555994,0.161134,0.107553,0.370019,0.372121,0.246240,0.241446,0.162119,0.382596
Syllophopsis_aureorugosa_CASENT0840860-D4_processed.obj,worker,syllophopsis,syllophopsis_aureorugosa,,,0.02747,-1.14257,0.448338,0.255194,0.237279,0.303599,0.345408,0.346609,0.245345,0.206403,0.275743,0.435308,0.243777,0.472505,0.786149,0.450218,0.160084,0.158813,0.463796,0.407468,0.343635,0.136996,0.627396,0.488042,0.445164,0.152374,0.648811,0.309606,0.221329,0.174450,0.374250,0.450948,0.181919,0.213029,0.476323,0.484682,0.470224,0.254452,0.218153,0.310739
Syllophopsis_sechellensis_OKENT0105212_processed.obj,worker,syllophopsis,syllophopsis_sechellensis,,,0.07509,-1.37933,0.506423,0.113849,0.181675,0.244790,0.237866,0.317901,0.384874,0.246834,0.209821,0.463272,0.191492,0.315372,0.615704,0.279288,0.178579,0.162845,0.334018,0.232926,0.356632,0.160373,0.301546,0.420479,0.439167,0.117653,0.358744,0.293436,0.303423,0.329910,0.260947,0.376377,0.056538,0.107250,0.206661,0.210020,0.152389,0.138733,0.060396,0.273059
Talaridris_mandibularis_CASENT0744061_processed.obj,worker,talaridris,talaridris_mandibularis,,,0.13605,-1.02043,0.488568,0.139405,0.223797,0.183253,0.406615,0.443631,0.445495,0.128505,0.283867,0.435406,0.287412,0.515833,0.877696,0.358576,0.233900,0.175799,0.515667,0.483661,0.422664,0.178489,0.673261,0.569412,0.405797,0.337222,0.549860,0.534354,0.360198,0.415116,0.608328,0.697884,0.146027,0.168491,0.524095,0.526870,0.405820,0.303363,0.248633,0.350462
Tapinoma_cf.melanocephalum_CASENT0877584_processed.obj,worker,tapinoma,tapinoma_melanocephalum,Dolichoderinae,,0.09150,-1.26739,0.293362,0.066363,0.148106,0.323228,0.334011,0.287116,0.376692,0.245651,0.174043,0.350385,0.183809,0.484368,0.794325,0.407558,0.145858,0.100529,0.435838,0.341199,0.187976,0.254181,0.346394,0.345017,0.334527,0.206647,0.682634,0.450640,0.248031,0.305052,0.408393,0.503368,0.133926,0.122866,0.442790,0.442588,0.202251,0.185483,0.179300,0.309866
Tapinoma_cf.melanocephalum_CASENT0877585_processed.obj,worker,tapinoma,tapinoma_melanocephalum,Dolichoderinae,,0.03333,-1.26075,0.399285,0.089264,0.067576,0.269363,0.473139,0.328870,0.361560,0.234378,0.252053,0.401053,0.246955,0.374517,0.924082,0.144406,0.125849,0.177265,0.504121,0.372158,0.291881,0.144111,0.279159,0.403705,0.362823,0.166762,0.480245,0.544624,0.263972,0.284038,0.316307,0.329455,0.164620,0.247212,0.474015,0.479041,0.463213,0.138248,0.205668,0.395533
Tapinoma_nigerrimum_CASENT0745201_processed.obj,worker,tapinoma,tapinoma_nigerrimum,Dolichoderinae,,0.04958,-1.35876,0.509240,0.085637,0.257876,0.113159,0.143016,0.210541,0.241730,0.178404,0.160164,0.419687,0.189501,0.400746,0.448420,0.444978,0.179126,0.181891,0.364379,0.426410,0.332917,0.096436,0.427116,0.376381,0.382194,0.219424,0.442529,0.293795,0.228545,0.147527,0.279186,0.564567,0.173595,0.131452,0.383334,0.387634,0.674858,0.201948,0.099426,0.347025
Tapinoma_simrothi_CASENT0745226_processed.obj,worker,tapinoma,tapinoma_simrothi,Dolichoderinae,,0.04011,-1.45079,0.511050,0.047407,0.060314,0.279275,0.248615,0.342877,0.375825,0.248411,0.219150,0.464008,0.198451,0.384705,0.516488,0.355593,0.160224,0.157189,0.277461,0.264221,0.301155,0.090542,0.362266,0.366815,0.435779,0.111047,0.384518,0.341459,0.283297,0.297499,0.369309,0.415530,0.041289,0.120776,0.168449,0.176821,0.371656,0.079017,0.066061,0.375468
Tapinoma_simrothi_CASENT0745227_processed.obj,worker,tapinoma,tapinoma_simrothi,Dolichoderinae,,0.09043,-1.23934,0.335833,0.123720,0.234622,0.462839,0.243154,0.406995,0.430455,0.237411,0.163968,0.394596,0.189692,0.515138,0.746216,0.465878,0.076656,0.288773,0.344838,0.276376,0.217428,0.123150,0.474965,0.439077,0.316617,0.120917,0.453261,0.422333,0.393129,0.296937,0.311637,0.502748,0.165295,0.136497,0.374628,0.374255,0.348478,0.166050,0.141064,0.380138
Tatuidris_tatusia_CASENT0745545_processed.obj,worker,tatuidris,tatuidris_tatusia,Agroecomyrmecinae,,0.04680,-1.07932,0.499799,0.112602,0.350659,0.277026,0.289934,0.535850,0.401122,0.182503,0.286866,0.462650,0.254757,0.398330,0.921501,0.497888,0.232873,0.153735,0.601994,0.515738,0.313534,0.194741,0.618963,0.595630,0.466855,0.085942,0.521292,0.511415,0.410463,0.430395,0.576926,0.597253,0.106922,0.129341,0.365680,0.364964,0.421098,0.256354,0.216519,0.440463
Tatuidris_tatusia_CASENT0745546_processed.obj,worker,tatuidris,tatuidris_tatusia,Agroecomyrmecinae,,0.02332,-1.08976,0.530157,0.082031,0.147608,0.280540,0.371565,0.401456,0.572120,0.303655,0.278196,0.452205,0.223384,0.391769,0.720295,0.350413,0.260922,0.150770,0.548359,0.394258,0.391787,0.128258,0.753415,0.436689,0.515171,0.167352,0.644585,0.538605,0.442877,0.535610,0.657783,0.351863,0.109580,0.112096,0.469118,0.469279,0.265456,0.397090,0.162628,0.395313
Technomyrmex_andrei_CASENT0745548_processed.obj,worker,technomyrmex,technomyrmex_andrei,Dolichoderinae,,0.07304,-1.27874,0.502556,0.092088,0.178751,0.182721,0.250992,0.238955,0.270976,0.229732,0.190722,0.412345,0.207171,0.430532,0.725879,0.287742,0.250824,0.106926,0.472754,0.407477,0.387293,0.099113,0.459346,0.332851,0.447227,0.224750,0.445776,0.574575,0.235974,0.310294,0.289936,0.411806,0.131377,0.132345,0.365757,0.365719,0.434943,0.231602,0.126174,0.378702
Technomyrmex_sp._CASENT0744677_processed.obj,worker,technomyrmex,,Dolichoderinae,,0.05303,-1.27714,0.423557,0.066532,0.103421,0.330230,0.274126,0.276385,0.258968,0.187231,0.209219,0.423252,0.212119,0.487113,0.754317,0.459685,0.070379,0.171110,0.533749,0.492679,0.292227,0.163951,0.288000,0.476571,0.391950,0.195731,0.509761,0.476637,0.225864,0.278293,0.297054,0.612487,0.128574,0.154648,0.371185,0.377081,0.320245,0.104701,0.106209,0.305414
Temnothorax_OK01_OKENT0105230_processed.obj,worker,temnothorax,temnothorax_ok01,,,0.03132,-1.40381,0.515746,0.118338,0.177494,0.269425,0.145229,0.343309,0.361378,0.240280,0.208602,0.439854,0.189190,0.308162,0.515342,0.258018,0.184850,0.139710,0.267933,0.272980,0.341087,0.094715,0.428503,0.352468,0.390689,0.136003,0.343287,0.456141,0.306279,0.326733,0.280105,0.363613,0.063491,0.106535,0.195909,0.200662,0.209368,0.075603,0.078545,0.310505
Temnothorax_affinis_CASENT0745855_processed.obj,worker,temnothorax,temnothorax_affinis,,,0.04405,-1.39782,0.522553,0.106758,0.184053,0.286192,0.352845,0.343350,0.348870,0.257622,0.204120,0.470951,0.207595,0.392299,0.652212,0.304088,0.178285,0.147210,0.361857,0.196968,0.384070,0.057222,0.248930,0.421093,0.476763,0.134564,0.470805,0.287001,0.303157,0.317090,0.134480,0.312515,0.072722,0.106229,0.195341,0.202341,0.271205,0.109500,0.061314,0.386457
Temnothorax_arimensis_OKENT0105446_processed.obj,worker,temnothorax,temnothorax_arimensis,,,0.08570,-1.21652,0.445610,0.090412,0.225215,0.312814,0.309524,0.254823,0.340137,0.307484,0.192566,0.423075,0.195055,0.507746,0.846990,0.385221,0.136759,0.259044,0.315474,0.350223,0.230821,0.140776,0.392249,0.331089,0.369549,0.092762,0.514019,0.471107,0.297091,0.330848,0.308820,0.561484,0.257100,0.162939,0.423765,0.425732,0.473006,0.260007,0.169807,0.402983
Temnothorax_arimensis_OKENT0105447_processed.obj,worker,temnothorax,temnothorax_arimensis,,,0.05759,-1.20146,0.484168,0.123377,0.193837,0.393028,0.265681,0.310977,0.333863,0.240314,0.261710,0.424372,0.245138,0.517680,0.874580,0.356321,0.219173,0.152270,0.325211,0.392316,0.369108,0.100667,0.474463,0.402747,0.347683,0.122800,0.331658,0.442231,0.239545,0.301404,0.333040,0.480915,0.160639,0.164510,0.487194,0.486392,0.341153,0.137670,0.183572,0.360304
Temnothorax_congruus_CASENT0743574_processed.obj,worker,temnothorax,temnothorax_congruus,,,0.08768,-1.20379,0.419045,0.155914,0.311463,0.360033,0.248476,0.283851,0.307250,0.208656,0.273218,0.448629,0.261175,0.608875,1.029154,0.239981,0.101806,0.156157,0.382799,0.449377,0.314175,0.100437,0.437443,0.500316,0.394624,0.192419,0.603621,0.553562,0.224767,0.227489,0.375550,0.477489,0.117573,0.158313,0.358841,0.358549,0.458664,0.193708,0.176034,0.261354
Temnothorax_congruus_OKENT0105443_processed.obj,worker,temnothorax,temnothorax_congruus,,,0.00945,-1.31769,0.522746,0.134829,0.229329,0.327419,0.315313,0.352324,0.362914,0.254936,0.222220,0.483081,0.203084,0.423418,0.702326,0.373538,0.182177,0.155702,0.352301,0.284360,0.386224,0.089674,0.342692,0.282081,0.475894,0.116557,0.413089,0.369321,0.309437,0.338648,0.284652,0.388166,0.065812,0.109639,0.197506,0.199535,0.143047,0.086649,0.049641,0.318981
Temnothorax_congruus_OKENT0105444_processed.obj,worker,temnothorax,temnothorax_congruus,,,0.05479,-1.28054,0.440199,0.134066,0.145100,0.350283,0.344237,0.270904,0.375897,0.205211,0.243391,0.406693,0.221003,0.404969,0.859043,0.219009,0.103900,0.189917,0.511558,0.295963,0.327714,0.118381,0.458135,0.447285,0.332252,0.122535,0.476642,0.335770,0.276659,0.340129,0.400161,0.458140,0.099373,0.091840,0.373849,0.376919,0.406634,0.192364,0.162284,0.351780
Temnothorax_crassispinus_CASENT0745822_processed.obj,worker,temnothorax,temnothorax_crassispinus,,,0.04372,-1.40376,0.484075,0.110330,0.186288,0.235911,0.245915,0.346635,0.368867,0.258987,0.207090,0.452160,0.199118,0.372678,0.655036,0.286177,0.172422,0.149395,0.309555,0.280205,0.350668,0.100514,0.269491,0.300273,0.438769,0.103543,0.353155,0.350516,0.303461,0.329915,0.256231,0.247274,0.073895,0.100118,0.208355,0.214456,0.138311,0.076283,0.058461,0.397298
