name,radial_med,radial_p90,yaw_deg,in_bench50
Neoponera_goeldii_CASENT0745033_processed.obj,0.1831723996213969,0.3557984890736687,0.6885677518605822,False
Neivamyrmex_cf.diana_CASENT0744105_processed.obj,0.18339138001065852,0.41206196935691924,0.6389946503672096,False
Tetramorium_pacificum_CASENT0745543_processed.obj,0.18364606594781768,0.2881428871441367,1.2996554511498932,False
Platythyrea_schultzei_CASENT0744982_processed.obj,0.18378489135548964,0.38612754583710457,1.675502580876992,False
Dolichoderus_quadripunctatus_CASENT0878130_processed.obj,0.1838783088765359,0.32625364311864496,0.45347046108715794,False
Monomorium_gabrielense_CASENT0744837_processed.obj,0.18389018079239933,0.33635475110259494,0.1913140043024781,False
Liometopum_microcephalum_CASENT0878045_processed.obj,0.18392243459075935,0.3475275536416705,1.2739938303102583,False
Cephalotes_minutus_CASENT0709253_processed.obj,0.1839363758326037,0.28229017153789887,0.7341809738094968,True
Tetraponera_merita_CASENT0840853-D4_processed.obj,0.1841514653182144,0.34697119877658533,0.4922097824679527,False
Pheidole_capellinii_CASENT0877637_processed.obj,0.18425800992374078,0.3757470706887361,5.375406496185438,False
Bothriomyrmex_meridionalis_CASENT0745154_processed.obj,0.18431235688705283,0.3332299558096307,1.2676814738621462,False
Aenictus_ceylonicus_CASENT0878083_processed.obj,0.18447312396203303,0.5175437881339907,2.9567446573340477,False
Ponera_kohmoku_OKENT0105440_processed.obj,0.18468968367277322,0.36043546753337163,0.35598595745708406,True
Pheidole_aurivillii_CASENT0744851_processed.obj,0.18505095117030845,0.4232345857429315,1.1401168494338187,False
Pheidole_pieli_OKENT0105141_processed.obj,0.18512927957264622,0.5043698682992558,1.354898539553989,False
Dolichoderus_quadripunctatus_CASENT0878128_processed.obj,0.18550568608147097,0.31818331259708965,3.357571027145908,False
Dorylus_fulvus_CASENT0745671_processed.obj,0.18569113457968373,0.3394608390795155,1.0546058179869138,False
Lepisiota_nigra_CASENT0878133_processed.obj,0.18572189064594075,0.40143589076994207,7.022556779099246,False
Cephalotes_pusillus_CASENT0744051_processed.obj,0.1859450120051616,0.2955719578858904,0.8722360787771157,False
Axinidris_acholli_CASENT0745567_processed.obj,0.18653273796785294,0.3527938581515391,0.19331921027626592,False
Tapinoma_simrothi_CASENT0745226_processed.obj,0.18656193693711967,0.400215786854165,0.8163327710270517,False
Formica_japonica_OKENT0105382_processed.obj,0.18656864780563742,0.38689840932485864,0.7280667331023971,False
Pheidole_obscurithorax_CASENT0744317_processed.obj,0.18770305094780465,0.5212456123852989,2.133875829480722,False
Syllophopsis_sechellensis_OKENT0105212_processed.obj,0.18800719829531537,0.30586588417608934,7.782065094032953,True
Pseudoneoponera_rufipes_CASENT0877628_processed.obj,0.18812551712918046,0.29852819279818354,0.4522124820807565,False
Dolichoderus_quadripunctatus_CASENT0878131_processed.obj,0.18818357490445858,0.2695272198665185,0.2602771172676381,False
Ooceraea_biroi_CASENT0741391_processed.obj,0.1889513893334367,0.3728971526465986,3.915931028658261,False
Stigmatomma_silvestrii_OKENT0105191_processed.obj,0.188979354416263,0.3737710747705725,1.0111379101737745,False
Temnothorax_indra_OKENT0105228_processed.obj,0.18909161501986171,0.38437634369433116,0.5213030596711454,False
Anochetus_risii_CASENT0877608_processed.obj,0.1891042089849165,0.36453480164002877,0.8957336786651088,True
Tetramorium_sericeiventre_CASENT0744911_processed.obj,0.1897328594438517,0.4617606904768943,13.792677975598803,False
