name,n_verts,n_faces,n_components,frac_area_offmain,frac_boundary_edges,frac_nonmanifold_edges,frac_degenerate_tri,frac_dup_verts,yaw_deg,pitch_deg,pca_ev1,pca_ev2,pca_ev3,elongation,flatness,area_norm,area_over_vol23,limb_area_frac,radial_p95_over_med,speckle_frac,clump_frac,spacing_cv
pachycondyla-crassinoda.obj,18789,41375,2889,0.8527765285105204,0.03137497699168354,0.0852730041331303,0.0,0.0,0.1804973010319048,1.3734127479198017,0.7150269509034377,0.24897404864626801,0.03599900045029426,2.8718934956924698,6.916137824160972,2.5475023672228123,,0.2686,3.4762209365711434,0.0,0.0,0.21161248922437556
paraponera-clavata.obj,16774,37221,3456,0.8806087658504069,0.04845930015668134,0.111933895396553,0.0,0.0,0.5610147383218683,2.7102185054213384,0.6397788456535765,0.32237472709197085,0.037846427254452655,1.9845812710717017,8.517969871358023,1.8123877291987625,,0.3491,4.218093423718072,0.0,0.0,0.2005446956664917
pheidole-barumtaum-major.obj,26773,56746,2305,0.7528374850927119,0.02052261209981507,0.052333261282032806,0.0,0.0,0.1494729670177877,1.7439371075867034,0.7677671414887732,0.1666145959831989,0.06561826252802787,4.608042512471077,2.539149766607001,2.5151936171316653,,0.13415,2.750862594948255,0.0,0.0,0.20629954260408154
pheidole-caldwell-queen.obj,36309,77086,3557,0.7904640727345744,0.02428086190425645,0.05820330467395535,0.0,0.0,0.29454531206212364,1.3561387693126596,0.8098125800434222,0.1276778066404259,0.06250961331615201,6.342626031508092,2.0425307383470077,2.9329770177511736,,0.0914,2.3829491982557176,0.0,0.0,0.20090306200419467
pheidole-cervicornis-minor-worker.obj,21899,47040,1838,0.8455671048255216,0.01796529233636152,0.05379396692289774,0.0,0.0,1.171855950126,6.289454613944856,0.7177855992302166,0.22417570017123503,0.058038700598548446,3.20188851281357,3.8625210051108843,2.0637287009254917,,0.2439,3.1407155731606418,5e-05,0.0,0.21094599794971214
pheidole-drogon-minor-worker.obj,19172,41435,2329,0.8818367257495874,0.02398300443146172,0.069426233589484,0.0,0.0,0.057283577691922875,3.968097571892788,0.6864662305026017,0.25746180217397996,0.056071967323418445,2.6662837931924432,4.591631334940715,2.006108217019482,,0.322,3.3344211840393876,0.0001,0.0,0.21136068785563167
plectroctena-strigosa.obj,22537,49082,3218,0.8375831580579469,0.03170413220819702,0.08104351244717148,0.0,0.0,0.26437102717169925,0.22528470020395808,0.770238032298842,0.1910272475444586,0.038734720156699466,4.032084648655062,4.931680073372596,2.517567375149341,,0.19795,3.098228079804068,0.0,0.0,0.19899422494933258
polyrhachis-bihamata.obj,15339,33631,2592,0.8450994543158911,0.03686721223835177,0.09347370152568162,0.0,0.0,0.37823905132401026,4.251227927977465,0.6456311947296256,0.291569821829796,0.06279898344057835,2.214327911845805,4.642906713699994,2.2651320618111312,,0.2618,4.01437314266091,0.0,0.0,0.2067923816555921
pristmyrmex.obj,19057,42402,3902,0.8290825420512679,0.04352319706017455,0.10952162215368462,0.0,0.0,1.5819022478047462,6.22858440143755,0.6607707700832833,0.27990177580322745,0.059327454113489116,2.3607237509911654,4.717913148064564,3.2283239333865046,,0.24185,3.3785721626732497,0.0,0.0,0.2061811838144308
proatta.obj,17882,39135,2985,0.8489118949391968,0.03705272820349874,0.09279951985030627,0.0,0.0,0.08516637939964945,2.39982816431114,0.6955635873359647,0.25526691589677136,0.04916949676726395,2.724848164880274,5.1915706419579,2.7264103994541418,,0.21125,3.232332271233681,0.0,0.0,0.20521801876284643
